path,filename,label,source,size_bytes,md5,is_exact_duplicate,keep,corrupt,width,height,mode,too_small,zero_bytes
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/030_66bddeb6.jpg,030_66bddeb6.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,12453,343ced501bf173b7252d9e8473bf502b,False,True,False,146,208,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/036_3e807a88.jpg,036_3e807a88.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,13116,0b39a79540ca2a1c1d8a02bd22149239,False,True,False,156,210,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/054_7ba62f81.jpg,054_7ba62f81.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,20733,80620ecbbf3b7bfba84698299bc61768,False,True,False,194,263,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/088_029ffc54.jpg,088_029ffc54.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,9516,5fcf2907fcb2bed5ddbf41d06886db3e,False,True,False,126,184,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/081_12fb31ec.jpg,081_12fb31ec.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,10193,8b81eda13a7418f93b830a9e0f09e003,False,True,False,119,167,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/034_418fbbdb.jpg,034_418fbbdb.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,20767,692df1c22c8d4e7026d7672a40f8b774,False,True,False,206,288,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/019_57ab290d.jpg,019_57ab290d.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,9468,d3dd63ce29b54c7932825de76b99a8d9,False,True,False,120,170,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/084_da751ddd.jpg,084_da751ddd.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,7730,8d905dc109d4e4a2260242475fcfd46c,False,True,False,111,153,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/038_e40d5b16.jpg,038_e40d5b16.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,11892,f1a074e3185d8ed39a3507710395f214,False,True,False,141,201,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/096_75710434.jpg,096_75710434.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,3528,b1cc845603b006595547e7e691a9700b,False,True,False,55,75,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/028_6a0ff8de.jpg,028_6a0ff8de.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,16241,0ccd813ebff8b9072e9da07d20d5e550,False,True,False,159,223,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/013_95ecbd39.jpg,013_95ecbd39.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,15774,2dc7dac7b37f86e36d15da5c5efa8aad,False,True,False,184,256,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/061_e18ba2b0.jpg,061_e18ba2b0.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,10162,8c74895650e851fd42a5a22b2ca6ff09,False,True,False,136,166,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/022_b497b92e.jpg,022_b497b92e.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,29071,e5a9a50786a5b0fd79951e313b7323d7,False,True,False,246,347,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/095_0be163a1.jpg,095_0be163a1.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,41271,325a5ff29f1119a9108f0ee30671b7e1,False,True,False,280,364,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/097_9a6bf61f.jpg,097_9a6bf61f.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,37966,96d186da8cecdbab106cdeb46d4fcd27,False,True,False,295,417,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/071_b537dbca.jpg,071_b537dbca.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,3207,bd80ffd418ae53ce0fcd627199758355,False,True,False,55,78,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/055_aaaf063c.jpg,055_aaaf063c.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,1885,083671439b4f1838bc5e2f3635db38a3,False,True,False,33,47,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/043_b812749f.jpg,043_b812749f.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,12704,56c8cb331673cd523560f72a110101cf,False,True,False,146,213,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/090_da55509f.jpg,090_da55509f.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,2341,e6619d5a45e2931cd61b9ec9afaf46c8,False,True,False,38,53,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/069_9d0e44d5.jpg,069_9d0e44d5.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,8267,167dca1454621684c416e115501bb4ef,False,True,False,122,169,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/060_4037f0f7.jpg,060_4037f0f7.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,7148,84a3d718aaa4f53a399fc67f347d49e7,False,True,False,101,138,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/086_f2c730f3.jpg,086_f2c730f3.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,15553,844aca4d1c265f2218b2282b61ff2b83,False,True,False,181,253,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/047_5350c8c0.jpg,047_5350c8c0.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,17105,1c24831e81a349080f2f02b8ff5f81cb,False,True,False,178,249,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/079_40a598dc.jpg,079_40a598dc.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,18715,3732d85b4480b2d7fd1d2fbe9c76636f,False,True,False,196,251,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/057_7f34f0f4.jpg,057_7f34f0f4.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,7161,bc2b6b045ac99b3863b2a4d9bc4b002c,False,True,False,108,158,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/021_6e419870.jpg,021_6e419870.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,12582,bc23a8b33374b5afeef39fd21924fc82,False,True,False,154,194,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/001_fe3347c0.jpg,001_fe3347c0.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,25339,037b642dc080f9f19bf12bafd67ea960,False,True,False,218,314,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/064_0de68937.jpg,064_0de68937.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,29350,1afda73e27516308bc9b2b63a79e88d2,False,True,False,261,333,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/062_6aa9cf8f.jpg,062_6aa9cf8f.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,15264,cd66f500937b398b88d8084423d9cdc4,False,True,False,178,247,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/083_bdada1e2.jpg,083_bdada1e2.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,8440,5f6798e0ac7d0db290e7ce80971fcee8,False,True,False,146,189,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/074_0ec79719.jpg,074_0ec79719.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,16396,d54db9ddcfef1283d57d5e9fa7c37a2c,False,True,False,181,258,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/007_cabbfcbb.jpg,007_cabbfcbb.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,9556,ceaa367396cdf43194f7c0267d2acd0a,False,True,False,123,174,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/014_0d29db88.jpg,014_0d29db88.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,14423,8e42c833d2f4d28fe8ff2108880a5af6,False,True,False,169,241,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/093_6ce62543.jpg,093_6ce62543.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,18400,4b63107e73a250793534b9c92980995f,False,True,False,193,276,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/089_33e36564.jpg,089_33e36564.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,37692,f425604b5f10f94460d7c740e28ea6bb,False,True,False,274,361,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/032_db66bd61.jpg,032_db66bd61.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,30678,d057173575b76e2c6ccf6267e046f658,False,True,False,280,388,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/068_2fb110d1.jpg,068_2fb110d1.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,70681,7a98d2af3e0a4fa5b14ae2a46024d1ce,False,True,False,400,445,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/098_dd1405fc.jpg,098_dd1405fc.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,11628,b7efd04715caa1d8fe3660be8acd6353,False,True,False,146,207,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/046_d93a2c2d.jpg,046_d93a2c2d.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,25558,1ebe457eac16c25eca5bf4a60d3f627f,False,True,False,304,350,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/041_abf5c9cb.jpg,041_abf5c9cb.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,10544,db324682111b27dd266c4d3eba4af185,False,True,False,138,192,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/063_c486d5ef.jpg,063_c486d5ef.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,21549,305acd55b463ce9d18352e231301e7ec,False,True,False,206,305,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Angelina Jolie/017_e28ea9d4.jpg,017_e28ea9d4.jpg,Angelina Jolie,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,20827,ad2f489a4577fd9c596c392025d6e214,False,True,False,194,264,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/023_7214d0b2.jpg,023_7214d0b2.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,2499,450100fa47ea3c90bca10a497a0a69c5,False,True,False,50,69,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/070_c3d751bb.jpg,070_c3d751bb.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,9506,598d0d0e70f2c4bd86e3dc9d610b4460,False,True,False,121,165,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/063_8e71347c.jpg,063_8e71347c.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,11770,2bca3fe7c65039359655ae58601b3175,False,True,False,148,201,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/099_d22b8b8b.jpg,099_d22b8b8b.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,24539,215f3ac6cd53637595872c0993277fe5,False,True,False,193,275,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/041_642b1b15.jpg,041_642b1b15.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,6944,8e7c64952a46ee72330e21cf1b8e468b,False,True,False,92,133,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/015_8a94d8c7.jpg,015_8a94d8c7.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,23432,09f1cb6f1bbac1a192d20f8477a4f5fd,False,True,False,216,293,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/075_4b6e8283.jpg,075_4b6e8283.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,7206,81700dfd54eef47fc96d9fb6cb961367,False,True,False,92,143,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/061_694af034.jpg,061_694af034.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,18169,649fbab532fbf16cbdfec2b91f289cbf,False,True,False,199,271,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/084_6b81d36b.jpg,084_6b81d36b.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,9988,997f28a5067a20596a77cb990708c8a0,False,True,False,116,182,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/093_acd4a718.jpg,093_acd4a718.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,13432,f425bbd912006aec26253d90b5d1ffbc,False,True,False,149,215,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/028_5388c983.jpg,028_5388c983.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,4258,7d2a9d0487c8f41f0382eae5929b5d3c,False,True,False,69,100,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/003_0e3303fc.jpg,003_0e3303fc.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,5102,b92b756d8f047780fe5c202d91a9d0ab,False,True,False,81,113,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/100_e1433988.jpg,100_e1433988.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,12801,1192b5e24eb9534f0f5ccf22314d3d24,False,True,False,164,220,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/039_7654fd34.jpg,039_7654fd34.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,19114,208e248f060383a693a5dc50f6e2aa9a,False,True,False,211,307,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/005_b0b4e2fa.jpg,005_b0b4e2fa.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,18561,f7577f01821d76e72a17bc1ac521a648,False,True,False,202,280,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/048_ee0ebb84.jpg,048_ee0ebb84.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,11369,5b3221af495d2cebbde293b9b7bdbdf7,False,True,False,141,196,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/034_3c156ed0.jpg,034_3c156ed0.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,9209,da4651606398094f8de1cb9c71e83cb2,False,True,False,117,148,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/007_5b97655c.jpg,007_5b97655c.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,13477,8b5f64081a2a03c1dcc8d86d47add5a3,False,True,False,154,224,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/030_642eaf93.jpg,030_642eaf93.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,12040,b6b324b981226e1d28853de93acc9139,False,True,False,141,212,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/026_e5342024.jpg,026_e5342024.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,2210,dc087e9da91f9da4f437287559283839,False,True,False,39,56,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/064_84cdff70.jpg,064_84cdff70.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,12619,e63095c3337ed13cdf897e502e22a78d,False,True,False,154,207,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/018_20e2b978.jpg,018_20e2b978.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,15573,8be9eb9c0758908a8577fbd8885503cf,False,True,False,174,239,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/057_bec7ded3.jpg,057_bec7ded3.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,10953,5e0ab2fa0ff39f977274b86cd45afa6d,False,True,False,119,159,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/079_c4558d9a.jpg,079_c4558d9a.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,9904,caed5a0ec6f1dc0beb2ddf84e58ad44c,False,True,False,126,184,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/065_164f7ee0.jpg,065_164f7ee0.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,17862,e2303196a695645826e4b1af42bcea67,False,True,False,190,257,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/037_c035b16e.jpg,037_c035b16e.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,2780,40b9e46cf55203e71fb8fd9a839d4ead,False,True,False,47,66,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/033_bc82f2a9.jpg,033_bc82f2a9.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,29211,a19435ef8b7c98e5af1de4a7beab4aab,False,True,False,224,319,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/050_4bdc1f8a.jpg,050_4bdc1f8a.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,6939,ccba7267c2258417e0efdfd10409fd05,False,True,False,109,156,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/038_254f6d4c.jpg,038_254f6d4c.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,18798,f429ef7f3d77c6c55a94a8742fcbb836,False,True,False,181,249,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/014_fe364387.jpg,014_fe364387.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,6329,f4708fae6c79356086c714fa053a64ee,False,True,False,97,140,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/036_701f7b42.jpg,036_701f7b42.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,4010,00db6dacb6cd9dee286e31d329833814,False,True,False,72,95,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/089_15cc8ac7.jpg,089_15cc8ac7.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,23243,6557d79c7de576dcbdc499570c4d095f,False,True,False,208,299,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/024_9385dcfc.jpg,024_9385dcfc.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,26051,b5c52df42636e3482799c5142808ff63,False,True,False,211,303,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/060_a274185c.jpg,060_a274185c.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,7982,129d37e4174139a60402df18aed3f6e1,False,True,False,136,190,RGB,False,False
